employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,awards_won_flag,training_score_bucket,education_encoded,tenure_ratio
20045,Analytics,region_25,Master's & above,m,other,1,32,2.0,5,0,85,0,0,very_high,2,0.13513513513513514
38471,Sales & Marketing,region_25,Master's & above,m,sourcing,2,37,1.0,4,0,53,0,0,medium,2,0.10810810810810811
74820,Procurement,region_17,Bachelor's,m,sourcing,2,32,1.0,7,0,65,0,0,high,1,0.1891891891891892
32708,Operations,region_4,Bachelor's,m,sourcing,1,34,4.0,4,0,59,0,0,medium,1,0.10810810810810811
23085,Procurement,region_24,Bachelor's,m,other,1,33,2.0,8,0,68,0,0,high,1,0.21621621621621623
74032,Sales & Marketing,region_2,Bachelor's,m,other,1,23,4.0,2,0,48,1,0,medium,1,0.05405405405405406
27860,Sales & Marketing,region_19,Master's & above,m,other,1,46,3.0,16,0,47,0,0,medium,2,0.43243243243243246
17918,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,36,3.0,10,0,52,0,0,medium,1,0.2702702702702703
71419,Technology,region_26,Bachelor's,f,sourcing,1,37,4.0,8,0,83,0,0,very_high,1,0.21621621621621623
69575,Analytics,region_22,Master's & above,m,other,1,47,5.0,22,0,83,0,0,very_high,2,0.5945945945945946
33588,Operations,region_10,Master's & above,m,sourcing,1,39,5.0,11,0,59,0,0,medium,2,0.2972972972972973
23118,Technology,region_31,Bachelor's,f,other,1,36,3.0,4,0,78,0,0,high,1,0.10810810810810811
9423,Analytics,region_8,Bachelor's,m,other,1,30,3.0,2,0,88,0,0,very_high,1,0.05405405405405406
10762,Sales & Marketing,region_2,Bachelor's,f,other,1,31,4.0,5,0,51,0,0,medium,1,0.13513513513513514
56261,Operations,region_7,Bachelor's,f,other,1,43,5.0,10,0,59,1,0,medium,1,0.2702702702702703
70086,Operations,region_4,Master's & above,f,sourcing,1,33,3.0,7,0,61,0,0,high,2,0.1891891891891892
27186,Technology,region_2,Master's & above,m,sourcing,1,58,4.0,14,0,76,0,0,high,2,0.3783783783783784
32091,Sales & Marketing,region_15,Master's & above,m,other,1,35,4.0,4,0,47,0,0,medium,2,0.10810810810810811
70468,Technology,region_26,Bachelor's,m,other,1,26,3.0,3,0,73,1,0,high,1,0.08108108108108109
10062,Finance,region_2,Master's & above,f,other,1,39,5.0,7,0,60,0,0,medium,2,0.1891891891891892
27127,Operations,region_15,Bachelor's,m,other,2,28,4.0,6,0,65,0,0,high,1,0.16216216216216217
58583,Sales & Marketing,region_29,Master's & above,m,other,1,35,1.0,8,0,50,0,0,medium,2,0.21621621621621623
11776,Sales & Marketing,region_25,Bachelor's,m,other,1,26,3.0,2,0,47,1,0,medium,1,0.05405405405405406
27997,Technology,region_13,Master's & above,m,other,2,37,4.0,8,0,78,0,0,high,2,0.21621621621621623
21653,Procurement,region_21,Bachelor's,f,other,1,32,0.0,1,0,65,0,0,high,1,0.02702702702702703
53685,Operations,region_15,Bachelor's,f,sourcing,1,44,5.0,12,0,63,1,0,high,1,0.32432432432432434
53391,Analytics,region_2,Master's & above,m,sourcing,2,33,1.0,5,0,87,0,0,very_high,2,0.13513513513513514
48750,HR,region_31,Master's & above,m,sourcing,1,37,4.0,4,0,53,0,0,medium,2,0.10810810810810811
19457,Procurement,region_15,Bachelor's,m,other,2,36,5.0,4,0,68,1,0,high,1,0.10810810810810811
15404,Operations,region_2,Bachelor's,m,other,1,57,3.0,3,0,64,0,0,high,1,0.08108108108108109
39058,Sales & Marketing,region_2,Master's & above,f,sourcing,1,42,2.0,11,0,56,0,0,medium,2,0.2972972972972973
52933,Operations,region_27,Bachelor's,m,sourcing,2,27,3.0,4,0,65,0,0,high,1,0.10810810810810811
72696,Operations,region_23,Bachelor's,m,other,1,29,3.0,5,0,63,0,0,high,1,0.13513513513513514
63009,Analytics,region_1,Bachelor's,m,other,1,31,4.0,6,0,84,0,0,very_high,1,0.16216216216216217
31793,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,37,4.0,9,0,48,0,0,medium,1,0.24324324324324326
8516,Operations,region_2,Bachelor's,m,sourcing,1,31,4.0,5,0,57,0,0,medium,1,0.13513513513513514
42170,Analytics,region_13,Master's & above,m,sourcing,1,35,5.0,6,0,83,0,0,very_high,2,0.16216216216216217
74975,Operations,region_11,Bachelor's,f,other,1,40,3.0,15,0,63,0,0,high,1,0.40540540540540543
20577,Technology,region_2,Below Secondary,f,sourcing,1,25,0.0,1,0,80,0,0,high,0,0.02702702702702703
46378,Procurement,region_16,Bachelor's,f,other,1,29,0.0,1,0,68,0,0,high,1,0.02702702702702703
43312,Operations,region_5,Bachelor's,f,sourcing,1,31,5.0,8,0,59,0,0,medium,1,0.21621621621621623
29111,Technology,region_33,Master's & above,m,sourcing,2,41,4.0,13,0,83,0,0,very_high,2,0.35135135135135137
454,Operations,region_11,Bachelor's,m,other,1,30,5.0,6,0,58,0,0,medium,1,0.16216216216216217
14181,Procurement,region_2,Bachelor's,m,other,1,24,0.0,1,1,94,1,1,very_high,1,0.02702702702702703
3794,Analytics,region_30,Bachelor's,m,sourcing,1,31,4.0,7,0,87,0,0,very_high,1,0.1891891891891892
6081,Analytics,region_22,Bachelor's,m,sourcing,2,44,3.0,3,0,83,0,0,very_high,1,0.08108108108108109
54620,Procurement,region_10,Bachelor's,m,other,1,29,3.0,4,0,68,0,0,high,1,0.10810810810810811
3745,Sales & Marketing,region_6,Bachelor's,f,other,1,29,0.0,1,0,49,0,0,medium,1,0.02702702702702703
540,Finance,region_2,Master's & above,m,sourcing,1,36,3.0,2,0,64,0,0,high,2,0.05405405405405406
10403,Sales & Marketing,region_23,Master's & above,m,sourcing,1,39,3.0,10,0,51,0,0,medium,2,0.2702702702702703
29863,Sales & Marketing,region_7,Master's & above,f,other,2,33,3.0,5,0,47,0,0,medium,2,0.13513513513513514
32623,Sales & Marketing,region_16,Bachelor's,m,other,1,28,4.0,2,0,50,0,0,medium,1,0.05405405405405406
67032,HR,region_2,Master's & above,f,other,1,51,4.0,7,0,51,0,0,medium,2,0.1891891891891892
60965,Analytics,region_27,Bachelor's,m,sourcing,1,28,4.0,4,0,85,0,0,very_high,1,0.10810810810810811
53376,Procurement,region_2,Master's & above,m,other,1,53,5.0,9,0,66,0,0,high,2,0.24324324324324326
36268,Analytics,region_22,Bachelor's,m,other,1,28,2.0,5,0,84,0,0,very_high,1,0.13513513513513514
56808,Procurement,region_17,Bachelor's,f,sourcing,1,36,3.0,8,0,65,0,0,high,1,0.21621621621621623
35017,Legal,region_2,Bachelor's,m,sourcing,1,33,1.0,2,0,60,0,0,medium,1,0.05405405405405406
58406,Operations,region_15,Bachelor's,m,sourcing,1,31,5.0,5,0,60,0,0,medium,1,0.13513513513513514
64434,Procurement,region_21,Master's & above,m,sourcing,1,36,5.0,10,0,69,0,0,high,2,0.2702702702702703
60297,Technology,region_17,Master's & above,m,sourcing,1,46,4.0,4,0,78,0,0,high,2,0.10810810810810811
11951,Operations,region_19,Bachelor's,f,sourcing,1,41,5.0,10,0,58,1,0,medium,1,0.2702702702702703
47197,Operations,region_16,Bachelor's,m,other,1,29,5.0,5,0,62,0,0,high,1,0.13513513513513514
6373,Operations,region_29,Master's & above,m,other,1,39,4.0,3,0,63,0,0,high,2,0.08108108108108109
45020,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,29,0.0,1,0,46,0,0,medium,1,0.02702702702702703
21475,Sales & Marketing,region_2,Bachelor's,m,other,1,46,4.0,8,0,48,0,0,medium,1,0.21621621621621623
8531,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,40,5.0,14,0,51,0,0,medium,1,0.3783783783783784
78048,HR,region_4,Master's & above,f,other,1,32,5.0,6,0,48,0,0,medium,2,0.16216216216216217
65078,Operations,region_15,Master's & above,m,referred,1,44,5.0,11,0,60,0,0,medium,2,0.2972972972972973
25048,Sales & Marketing,region_1,Master's & above,f,sourcing,1,34,5.0,10,0,51,0,0,medium,2,0.2702702702702703
66224,Sales & Marketing,region_15,Bachelor's,m,other,1,42,2.0,4,0,49,0,0,medium,1,0.10810810810810811
34140,Procurement,region_1,Bachelor's,f,other,1,29,3.0,7,0,66,0,0,high,1,0.1891891891891892
10961,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,36,3.0,3,0,48,0,0,medium,1,0.08108108108108109
27931,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,1.0,5,1,59,1,1,medium,1,0.13513513513513514
3753,Operations,region_27,Bachelor's,f,other,1,39,5.0,8,0,58,0,0,medium,1,0.21621621621621623
57323,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,4.0,2,0,50,1,0,medium,1,0.05405405405405406
57970,Sales & Marketing,region_2,Bachelor's,f,other,1,25,4.0,2,0,50,0,0,medium,1,0.05405405405405406
58693,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,3.0,12,0,50,0,0,medium,1,0.32432432432432434
12298,Operations,region_32,Master's & above,f,other,1,41,5.0,4,0,64,0,0,high,2,0.10810810810810811
18754,Operations,region_2,Bachelor's,f,other,2,40,3.0,6,0,58,0,0,medium,1,0.16216216216216217
47218,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,28,0.0,1,0,52,0,0,medium,1,0.02702702702702703
45035,HR,region_2,Below Secondary,m,sourcing,2,26,3.0,3,0,51,0,0,medium,0,0.08108108108108109
10500,Technology,region_22,Bachelor's,m,other,2,34,4.0,3,0,75,0,0,high,1,0.08108108108108109
18847,Technology,region_27,Bachelor's,f,other,2,40,5.0,5,0,79,0,0,high,1,0.13513513513513514
39213,Technology,region_5,Below Secondary,f,sourcing,1,22,4.0,2,0,77,0,0,high,0,0.05405405405405406
26999,Operations,region_17,Bachelor's,f,other,1,27,5.0,1,0,59,0,0,medium,1,0.02702702702702703
5285,Sales & Marketing,region_28,Master's & above,m,sourcing,1,32,5.0,7,0,52,0,0,medium,2,0.1891891891891892
75805,Analytics,region_1,Bachelor's,m,sourcing,1,28,4.0,3,0,83,0,0,very_high,1,0.08108108108108109
29699,Operations,region_31,Bachelor's,m,other,1,45,3.0,6,0,55,0,0,medium,1,0.16216216216216217
27811,Operations,region_22,Master's & above,m,sourcing,1,36,3.0,8,0,65,0,0,high,2,0.21621621621621623
71300,HR,region_27,Master's & above,m,other,1,41,5.0,9,0,51,0,0,medium,2,0.24324324324324326
33396,Technology,region_15,Bachelor's,m,other,1,31,1.0,3,0,78,0,0,high,1,0.08108108108108109
53028,Sales & Marketing,region_24,Bachelor's,m,other,1,36,1.0,3,0,50,0,0,medium,1,0.08108108108108109
19730,Technology,region_7,Master's & above,f,sourcing,1,51,5.0,3,0,93,1,0,very_high,2,0.08108108108108109
47157,Technology,region_2,Bachelor's,f,sourcing,2,31,5.0,6,0,78,1,0,high,1,0.16216216216216217
39678,Sales & Marketing,region_2,Master's & above,f,sourcing,1,50,2.0,18,0,49,0,0,medium,2,0.4864864864864865
40154,Procurement,region_2,Bachelor's,m,other,1,31,4.0,6,0,71,1,0,high,1,0.16216216216216217
23948,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,30,0.0,1,0,49,0,0,medium,1,0.02702702702702703
27431,Technology,region_23,Bachelor's,m,other,1,33,3.0,5,0,80,0,0,high,1,0.13513513513513514
69925,Operations,region_2,Bachelor's,f,other,1,51,2.0,19,0,61,0,0,high,1,0.5135135135135135
61862,Sales & Marketing,region_11,Bachelor's,m,other,1,53,2.0,6,0,50,0,0,medium,1,0.16216216216216217
55959,Sales & Marketing,region_2,Master's & above,m,other,1,47,1.0,13,0,53,0,0,medium,2,0.35135135135135137
69103,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,49,3.0,3,0,49,0,0,medium,1,0.08108108108108109
67288,Procurement,region_23,Bachelor's,f,other,1,29,5.0,8,0,69,0,0,high,1,0.21621621621621623
47213,Operations,region_20,Bachelor's,m,other,1,31,4.0,5,0,61,0,0,high,1,0.13513513513513514
67034,Technology,region_29,Master's & above,m,other,1,33,1.0,5,0,80,0,0,high,2,0.13513513513513514
12622,Technology,region_7,Bachelor's,f,other,1,30,3.0,5,0,79,1,0,high,1,0.13513513513513514
4576,Operations,region_7,Bachelor's,m,other,1,34,3.0,3,0,56,0,0,medium,1,0.08108108108108109
22370,Sales & Marketing,region_2,Bachelor's,m,other,1,20,3.0,2,0,55,0,0,medium,1,0.05405405405405406
15157,Sales & Marketing,region_27,Master's & above,m,other,1,32,4.0,3,0,50,0,0,medium,2,0.08108108108108109
48260,Technology,region_2,Master's & above,f,sourcing,1,51,2.0,10,0,80,0,0,high,2,0.2702702702702703
39087,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,28,2.0,4,0,47,0,0,medium,1,0.10810810810810811
41039,Operations,region_27,Bachelor's,m,other,1,34,5.0,5,0,55,0,0,medium,1,0.13513513513513514
39004,Technology,region_2,Bachelor's,f,other,1,33,3.0,9,0,81,0,0,very_high,1,0.24324324324324326
908,Operations,region_2,Master's & above,m,other,1,44,3.0,11,0,54,0,0,medium,2,0.2972972972972973
60750,Sales & Marketing,region_3,Master's & above,m,sourcing,1,35,5.0,9,0,51,0,0,medium,2,0.24324324324324326
11277,Legal,region_2,Bachelor's,m,sourcing,1,27,0.0,1,0,59,0,0,medium,1,0.02702702702702703
5332,Procurement,region_7,Bachelor's,f,sourcing,1,30,5.0,3,0,67,0,0,high,1,0.08108108108108109
9476,Analytics,region_7,Master's & above,m,sourcing,1,34,4.0,9,0,87,0,0,very_high,2,0.24324324324324326
68393,Technology,region_7,Bachelor's,m,sourcing,4,29,3.0,6,0,79,0,0,high,1,0.16216216216216217
46806,Technology,region_7,Master's & above,m,other,1,37,5.0,10,1,88,1,1,very_high,2,0.2702702702702703
71496,Technology,region_20,Master's & above,m,other,2,33,4.0,5,0,79,0,0,high,2,0.13513513513513514
63222,Procurement,region_2,Master's & above,m,sourcing,2,46,5.0,15,0,67,0,0,high,2,0.40540540540540543
15026,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,1.0,6,1,54,0,1,medium,1,0.16216216216216217
3384,Operations,region_13,Bachelor's,f,sourcing,1,38,3.0,4,0,56,0,0,medium,1,0.10810810810810811
36953,Analytics,region_9,Bachelor's,m,sourcing,1,29,4.0,3,0,83,0,0,very_high,1,0.08108108108108109
39631,Operations,region_20,Bachelor's,f,sourcing,1,31,4.0,4,0,64,0,0,high,1,0.10810810810810811
12035,Sales & Marketing,region_2,Master's & above,m,other,1,55,3.0,25,0,51,0,0,medium,2,0.6756756756756757
44721,Technology,region_2,Below Secondary,m,referred,2,24,0.0,1,0,81,0,0,very_high,0,0.02702702702702703
17727,Technology,region_25,Bachelor's,f,sourcing,1,27,3.0,2,0,79,0,0,high,1,0.05405405405405406
74755,Operations,region_22,Master's & above,f,sourcing,1,30,4.0,5,0,57,0,0,medium,2,0.13513513513513514
42065,Sales & Marketing,region_31,Master's & above,m,other,1,33,1.0,10,0,49,0,0,medium,2,0.2702702702702703
31302,Finance,region_22,Master's & above,m,sourcing,1,40,5.0,7,0,61,0,0,high,2,0.1891891891891892
46032,Sales & Marketing,region_13,Bachelor's,m,other,1,29,0.0,1,0,47,0,0,medium,1,0.02702702702702703
46608,Finance,region_2,Master's & above,m,sourcing,1,45,5.0,13,0,59,0,0,medium,2,0.35135135135135137
47284,Operations,region_29,Master's & above,m,sourcing,1,32,2.0,7,0,63,0,0,high,2,0.1891891891891892
46708,Procurement,region_7,Master's & above,m,other,1,40,4.0,5,0,68,1,0,high,2,0.13513513513513514
28541,Technology,region_13,Master's & above,m,sourcing,2,33,1.0,4,0,79,0,0,high,2,0.10810810810810811
21849,HR,region_7,Bachelor's,m,other,1,27,0.0,1,0,51,0,0,medium,1,0.02702702702702703
47353,Technology,region_2,Master's & above,m,other,2,32,4.0,6,0,76,0,0,high,2,0.16216216216216217
74695,Technology,region_2,Master's & above,f,referred,1,34,3.0,8,0,79,0,0,high,2,0.21621621621621623
2592,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,4.0,5,0,47,0,0,medium,1,0.13513513513513514
71569,Procurement,region_2,Master's & above,m,sourcing,1,40,3.0,4,0,70,0,0,high,2,0.10810810810810811
22872,Finance,region_2,Master's & above,m,other,3,37,5.0,10,0,91,1,0,very_high,2,0.2702702702702703
76536,HR,region_20,Bachelor's,m,sourcing,2,28,0.0,1,0,51,0,0,medium,1,0.02702702702702703
8048,Sales & Marketing,region_13,Bachelor's,f,other,1,42,1.0,11,0,49,0,0,medium,1,0.2972972972972973
20821,HR,region_31,Bachelor's,m,other,1,37,5.0,3,0,46,0,0,medium,1,0.08108108108108109
6897,Analytics,region_7,Bachelor's,m,other,1,40,5.0,12,0,81,0,0,very_high,1,0.32432432432432434
50581,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,58,4.0,6,0,48,0,0,medium,1,0.16216216216216217
65702,Procurement,region_2,Bachelor's,f,other,1,33,3.0,7,0,71,0,0,high,1,0.1891891891891892
43060,Sales & Marketing,region_2,Bachelor's,m,other,3,33,1.0,6,0,48,0,0,medium,1,0.16216216216216217
51337,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,26,1.0,3,0,46,0,0,medium,1,0.08108108108108109
2654,Operations,region_26,Bachelor's,m,sourcing,1,31,2.0,6,0,64,0,0,high,1,0.16216216216216217
33779,Technology,region_2,Bachelor's,m,sourcing,1,36,3.0,7,0,83,0,0,very_high,1,0.1891891891891892
59741,Operations,region_15,Bachelor's,f,sourcing,3,37,4.0,7,0,57,0,0,medium,1,0.1891891891891892
14123,Procurement,region_2,Bachelor's,f,sourcing,1,39,3.0,6,0,64,0,0,high,1,0.16216216216216217
50128,Sales & Marketing,region_7,Bachelor's,m,other,2,43,4.0,14,0,48,0,0,medium,1,0.3783783783783784
26219,Technology,region_26,Bachelor's,f,other,1,28,5.0,2,0,81,1,0,very_high,1,0.05405405405405406
59347,Sales & Marketing,region_28,Master's & above,m,other,1,36,3.0,4,0,48,0,0,medium,2,0.10810810810810811
72448,Sales & Marketing,region_22,Master's & above,m,other,1,40,4.0,14,0,49,0,0,medium,2,0.3783783783783784
14543,Procurement,region_2,Master's & above,f,other,1,41,3.0,11,0,72,0,0,high,2,0.2972972972972973
65083,Procurement,region_2,Bachelor's,m,other,2,25,0.0,1,0,68,0,0,high,1,0.02702702702702703
55497,Finance,region_22,Bachelor's,m,sourcing,1,27,2.0,3,0,58,0,0,medium,1,0.08108108108108109
59578,Technology,region_25,Master's & above,m,other,1,34,5.0,7,0,80,0,0,high,2,0.1891891891891892
74589,Sales & Marketing,region_13,Bachelor's,m,other,2,40,1.0,11,0,50,0,0,medium,1,0.2972972972972973
32712,Technology,region_7,Bachelor's,m,sourcing,2,29,3.0,6,0,82,0,0,very_high,1,0.16216216216216217
18521,Operations,region_22,Bachelor's,m,referred,1,28,4.0,2,0,59,0,0,medium,1,0.05405405405405406
8658,Operations,region_2,Bachelor's,f,sourcing,1,50,5.0,7,0,58,0,0,medium,1,0.1891891891891892
37235,Operations,region_16,Master's & above,f,other,1,36,5.0,9,0,58,0,0,medium,2,0.24324324324324326
56864,Procurement,region_2,Bachelor's,m,sourcing,1,33,5.0,6,0,69,0,0,high,1,0.16216216216216217
58008,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,30,0.0,1,0,50,0,0,medium,1,0.02702702702702703
39450,Technology,region_28,Master's & above,f,sourcing,1,34,4.0,4,0,81,0,0,very_high,2,0.10810810810810811
15143,Sales & Marketing,region_13,Bachelor's,f,other,1,38,5.0,10,0,52,0,0,medium,1,0.2702702702702703
34799,Sales & Marketing,region_30,Bachelor's,m,other,1,40,3.0,4,0,53,0,0,medium,1,0.10810810810810811
54846,R&D,region_22,Bachelor's,m,sourcing,2,27,0.0,1,0,83,0,0,very_high,1,0.02702702702702703
16955,Operations,region_31,Bachelor's,f,sourcing,1,31,5.0,5,0,60,0,0,medium,1,0.13513513513513514
66676,Technology,region_33,Bachelor's,m,other,2,32,3.0,7,0,83,0,0,very_high,1,0.1891891891891892
25228,R&D,region_22,Bachelor's,m,other,2,29,4.0,3,0,82,0,0,very_high,1,0.08108108108108109
58247,Sales & Marketing,region_28,Master's & above,f,other,2,35,5.0,8,0,48,0,0,medium,2,0.21621621621621623
4039,Procurement,region_2,Master's & above,f,sourcing,2,42,3.0,6,0,70,0,0,high,2,0.16216216216216217
30310,HR,region_22,Master's & above,m,other,1,33,4.0,7,0,54,0,0,medium,2,0.1891891891891892
7023,Analytics,region_15,Bachelor's,m,other,1,33,3.0,5,0,90,0,0,very_high,1,0.13513513513513514
45118,Sales & Marketing,region_19,Bachelor's,m,other,2,35,4.0,7,0,49,0,0,medium,1,0.1891891891891892
2695,Sales & Marketing,region_23,Bachelor's,m,other,2,31,1.0,4,0,50,0,0,medium,1,0.10810810810810811
18064,Operations,region_22,Bachelor's,m,other,3,27,1.0,4,0,61,0,0,high,1,0.10810810810810811
12978,Operations,region_22,Master's & above,f,sourcing,1,52,3.0,8,0,59,0,0,medium,2,0.21621621621621623
42682,Sales & Marketing,region_23,Master's & above,f,sourcing,1,32,3.0,4,0,49,0,0,medium,2,0.10810810810810811
5793,Legal,region_5,Bachelor's,m,other,1,30,3.0,2,0,61,0,0,high,1,0.05405405405405406
41710,Operations,region_2,Bachelor's,m,other,1,40,4.0,10,0,59,0,0,medium,1,0.2702702702702703
39365,Finance,region_22,Bachelor's,m,other,1,28,0.0,1,0,51,0,0,medium,1,0.02702702702702703
43588,Sales & Marketing,region_7,Bachelor's,m,other,2,39,1.0,8,0,49,0,0,medium,1,0.21621621621621623
66234,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26,5.0,2,0,51,0,0,medium,1,0.05405405405405406
54742,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,5.0,2,0,50,0,0,medium,1,0.05405405405405406
9743,Operations,region_27,Bachelor's,f,sourcing,2,34,2.0,8,0,63,0,0,high,1,0.21621621621621623
57846,Sales & Marketing,region_19,Bachelor's,m,other,1,35,2.0,6,0,52,0,0,medium,1,0.16216216216216217
6687,Procurement,region_22,Master's & above,m,sourcing,2,31,5.0,5,0,70,1,0,high,2,0.13513513513513514
26136,Operations,region_2,Master's & above,m,other,1,53,3.0,16,0,58,0,0,medium,2,0.43243243243243246
44377,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,0.0,1,0,46,0,0,medium,1,0.02702702702702703
22019,Operations,region_7,Bachelor's,f,sourcing,1,37,5.0,8,0,66,0,0,high,1,0.21621621621621623
46188,Analytics,region_22,Master's & above,m,other,1,46,3.0,13,0,83,0,0,very_high,2,0.35135135135135137
72316,Finance,region_2,Master's & above,m,sourcing,2,32,3.0,6,0,62,0,0,high,2,0.16216216216216217
42232,Procurement,region_4,Master's & above,f,sourcing,1,45,4.0,16,0,70,0,0,high,2,0.43243243243243246
44949,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,18,0,46,0,0,medium,1,0.4864864864864865
29378,Procurement,region_27,Bachelor's,f,sourcing,3,27,3.0,3,0,73,0,0,high,1,0.08108108108108109
13276,Analytics,region_19,Bachelor's,m,sourcing,1,34,3.0,6,0,82,0,0,very_high,1,0.16216216216216217
56449,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,5.0,5,0,59,1,0,medium,1,0.13513513513513514
32758,Sales & Marketing,region_2,Bachelor's,f,other,2,43,5.0,10,0,48,0,0,medium,1,0.2702702702702703
7879,Technology,region_7,Master's & above,f,sourcing,1,53,3.0,16,0,78,0,0,high,2,0.43243243243243246
29238,HR,region_2,Master's & above,f,sourcing,1,59,5.0,13,0,52,0,0,medium,2,0.35135135135135137
